"","osm_id","osm_user","osm_uid","osm_version","osm_changeset","osm_timestamp","access","addr:housename","addr:housenumber","addr:place","addr:city","addr:country","addr:interpolation","admin_level","aerialway","aeroway","amenity","area","barrier","bicycle","brand","bridge","boundary","building","capital","construction","covered","culvert","cutting","denomination","disused","ele","embankment","foot","generator:source","harbour","highway","historic","horse","intermittent","junction","landuse","layer","leisure","lock","man_made","military","motorcar","name","natural","office","oneway","operator","place","population","power","power_source","public_transport","railway","ref","religion","route","service","shop","sport","surface","toll","tourism","tower:type","tunnel","water","waterway","wetland","width","wood","z_order","way"
"2709",5339195605,"DingoKG","6318104","1","55435718","2018-01-14T16:23:04Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9-Riverside",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000A4703D2AA2404F418FC2F528704101C1"
"2710",5339196748,"DingoKG","6318104","1","55435736","2018-01-14T16:23:50Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kipkenda Advocates",NA,"lawyer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00001F85EBF1B4404F417B14AE47314201C1"
"2711",5339195606,"DingoKG","6318104","1","55435718","2018-01-14T16:23:04Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Securex Agencies (K) Ltd Nairobi - Headquarters",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000C3F5285CAE404F41295C8FC2CD4101C1"
"2712",5339196865,"Peter Newman","7096975","4","55666561","2018-01-22T20:57:42Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"restaurant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Le Grenier A Pain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000F6285C4FB0404F4148E17A14224101C1"
"2713",5339199531,"DingoKG","6318104","1","55435791","2018-01-14T16:25:46Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amani Guest House",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guest_house",NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000014AE4761CB404F413D0AD7A30A4101C1"
"2714",30405983,"FranBoon","6494","1","97022","2007-06-15T21:41:49Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kileleshwa",NA,NA,NA,NA,"suburb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000014AE474105414F4152B81E85734A01C1"
"2715",30405969,"ToffeHoff","7203","2","50670519","2017-07-29T12:02:15Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bus_stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000AE47E15A65414F411F85EB51F24901C1"
"2716",5234651122,"Eleanor Langdale","7005951","1","53871795","2017-11-17T11:43:36Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kwani bookshop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"books",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000052B81E05FC414F41EC51B81E7B4C01C1"
"2717",927164438,"simonndunda","345885","1","5884557","2010-09-26T19:16:08Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bus_stop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000048E17AD4DC414F41E17A14AE9F4A01C1"
"2718",5339331269,"DingoKG","6318104","1","55437566","2018-01-14T17:28:20Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I&M Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000066666686E8414F419A9999999B4901C1"
"2719",5339207203,"DingoKG","6318104","1","55435949","2018-01-14T16:31:20Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"StratLink",NA,"financial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000014AE47012A414F4152B81E85D14301C1"
"2720",5339204441,"DingoKG","6318104","2","58087280","2018-04-14T11:27:29Z",NA,NA,NA,NA,"Nairobi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thanawalla H G ( Insurance Brokers ) Ltd.",NA,"insurance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000048E17A1442414F41D7A3703D5A4501C1"
"2721",3684657905,"DingoKG","6318104","3","58087280","2018-04-14T11:27:29Z",NA,NA,NA,NA,"Nairobi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"giz",NA,"ngo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000E17A140E51414F4100000000B24501C1"
"2722",5339205639,"DingoKG","6318104","2","58087280","2018-04-14T11:27:29Z",NA,NA,NA,NA,"Nairobi",NA,NA,NA,NA,NA,"bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chase Bank Headquarters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000D7A370DD53414F41295C8FC2194501C1"
"2723",3741759163,"DingoKG","6318104","2","55435960","2018-01-14T16:32:00Z",NA,NA,NA,NA,"Nairobi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"German Development Bank (KfW) Entwicklungsbank",NA,"company",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00001F85EB115C414F41CDCCCCCC804501C1"
"2724",5339207161,"DingoKG","6318104","1","55435935","2018-01-14T16:30:54Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Five Forty Aviation Limited",NA,"company",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000EC51B81E0C414F41AE47E17A224001C1"
"2725",5339202773,"DingoKG","6318104","1","55435862","2018-01-14T16:28:32Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catalyst Principal Partners",NA,"company",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000E17A14AE26414F41AE47E17A2C4301C1"
"2726",5339204269,"DingoKG","6318104","1","55435857","2018-01-14T16:28:07Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SevenSeas Technologies Group",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000713D0AB72A414F41D7A3703D0A4301C1"
"2727",5339317386,"DingoKG","6318104","2","58087280","2018-04-14T11:27:29Z",NA,NA,NA,NA,"Nairobi",NA,NA,NA,NA,NA,"restaurant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amani ya Juu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000CDCCCC8C7C414F41C3F5285C5B4701C1"
"2728",5552251968,"DingoKG","6318104","1","58087280","2018-04-14T11:27:28Z",NA,NA,"14",NA,"Nairobi",NA,NA,NA,NA,NA,"restaurant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Secret Garden Restaurant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00008FC2F5A8BA414F4166666666B64401C1"
"2729",3835620041,"DingoKG","6318104","4","58087280","2018-04-14T11:27:29Z",NA,NA,"14",NA,"NAIROBI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusit D2",NA,NA,NA,"Dusit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hotel",NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000052B81EE5D9414F413D0AD7A3C24201C1"
"2730",5355368216,"DingoKG","6318104","2","58087280","2018-04-14T11:27:29Z",NA,NA,"14",NA,"NAIROBI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qatar Airways",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"travel_agency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000066666646BD414F413D0AD7A32E4201C1"
"2731",5525744999,"DingoKG","6318104","2","58087280","2018-04-14T11:27:29Z",NA,NA,"14",NA,"Nairobi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cheki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"car",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000066666626D0414F41AE47E17A7C4101C1"
"2732",5339320764,"DingoKG","6318104","3","58087280","2018-04-14T11:27:29Z",NA,NA,"14,",NA,"Nairobi",NA,NA,NA,NA,NA,"restaurant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soi Restaurant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00003D0AD763E3414F418FC2F528F64101C1"
"2733",5339154431,"DingoKG","6318104","2","55435324","2018-01-14T16:09:18Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Victoria Commercial Bank Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000F6285CCFE83F4F41666666663A3E01C1"
"2734",5339188621,"DingoKG","6318104","1","55435504","2018-01-14T16:14:50Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Innovations for Poverty Action (IPA), Nairobi (HQ)",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000033333313FD3F4F41713D0AD7C13D01C1"
"2735",5339188622,"DingoKG","6318104","1","55435504","2018-01-14T16:14:50Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MoneyGram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00009A99991910404F41E17A14AE653E01C1"
"2736",5339179730,"DingoKG","6318104","1","55435633","2018-01-14T16:19:23Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boni Forest",NA,"insurance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000713D0A57A0404F4185EB51B8C23B01C1"
"2737",4387424492,"Salah Abdullah Gawall","4537872","1","41961755","2016-09-06T17:59:38Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"صديق عبدالله الشرعبي",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motel",NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00003D0AD76351404F4114AE47E1383801C1"
"2738",5339369906,"DingoKG","6318104","1","55438008","2018-01-14T17:43:24Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hotel RiverView, Westlands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hotel",NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000052B81E45F6404F41CDCCCCCC383A01C1"
"2739",5339369907,"DingoKG","6318104","1","55438008","2018-01-14T17:43:24Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capital West - CWS/RSC Africa Office",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000B81E85EBFC404F41CDCCCCCC1E3801C1"
"2740",5339193627,"DingoKG","6318104","2","55435675","2018-01-14T16:21:37Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"restaurant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Azure Hotel Nairobi Westlands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000000000060E4404F41000000003A3701C1"
"2741",30312305,"mikelmaron","999","3","3838451","2010-02-10T08:44:06Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"restaurant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anghiti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000085EB51F8F1404F4114AE47E19E3501C1"
"2742",5339369908,"DingoKG","6318104","1","55438008","2018-01-14T17:43:25Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ol Tukai Lodge Office",NA,"company",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000F6285CCF28414F419A999999153801C1"
"2743",5339377349,"DingoKG","6318104","2","55438483","2018-01-14T17:59:02Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pacis Insurance Company Ltd",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00007B14AE477E414F41713D0AD7DB3501C1"
"2744",5340430968,"DingoKG","6318104","2","57777058","2018-04-03T16:01:32Z",NA,NA,"Delta Corner,",NA,"Nairobi",NA,NA,NA,NA,NA,"bar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budhaa Bar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000EC51B85E90414F415C8FC2F51E3501C1"
"2745",30312226,"DingoKG","6318104","2","57776792","2018-04-03T15:50:45Z",NA,NA,NA,NA,"Nairobi",NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"catholic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Consolata Shrine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"christian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00003D0AD763BD414F41713D0AD72F3901C1"
"2746",30312225,"FranBoon","6494","1","93970","2007-06-13T18:32:36Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"school",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Consolata School",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00005C8FC295F8414F41CDCCCCCC9A3901C1"
"2747",5339402395,"DingoKG","6318104","2","57946481","2018-04-09T17:03:57Z",NA,NA,NA,NA,"Nairobi",NA,NA,NA,NA,NA,"bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Post Bank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000B81E854BFD414F41B81E85EBFF3501C1"
"2748",5339406605,"DingoKG","6318104","2","57946481","2018-04-09T17:03:57Z",NA,NA,NA,NA,"Nairobi",NA,NA,NA,NA,NA,"restaurant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clay Oven Restaurant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000D7A370BDFA414F419A999999873501C1"
"2749",5300678627,"John Mativo","7333449","1","54863145","2017-12-23T13:07:10Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seafood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00008FC2F5E80E414F41D7A3703D7E3401C1"
"2750",30312307,"OSMF Redaction Account","722137","3","12368664","2012-07-20T08:40:12Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"restaurant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardens Cafe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F000052B81E454D414F4185EB51B8623301C1"
"2751",5340430490,"DingoKG","6318104","2","58087329","2018-04-14T11:30:16Z",NA,NA,NA,NA,"Nairobi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Viking House",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000713D0A373D414F418FC2F5283E2E01C1"
"2752",5339380500,"DingoKG","6318104","2","58087329","2018-04-14T11:30:16Z",NA,NA,NA,NA,"Nairobi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alliance Hotel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hotel",NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000A4703D0A4F414F410AD7A370FD2E01C1"
"2753",582802520,"DingoKG","6318104","2","58087329","2018-04-14T11:30:16Z",NA,NA,NA,NA,"Nairobi",NA,NA,NA,NA,NA,"restaurant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fogo Gaucho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F0000C3F528BC4E414F4114AE47E1FC2D01C1"
"2754",1853948465,"DingoKG","6318104","5","58087329","2018-04-14T11:30:17Z",NA,NA,"Viking House,",NA,"Nairobi",NA,NA,NA,NA,NA,"college",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Institute of Advanced Technology Symphony Place",NA,NA,NA,"IAT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0101000020110F00000AD7A3303C414F411F85EB51522D01C1"
