"","osm_id","osm_user","osm_uid","osm_version","osm_changeset","osm_timestamp","access","addr:housename","addr:housenumber","addr:place","addr:city","addr:country","addr:interpolation","admin_level","aerialway","aeroway","amenity","area","barrier","bicycle","brand","bridge","boundary","building","construction","covered","culvert","cutting","denomination","disused","embankment","foot","generator:source","harbour","highway","historic","horse","intermittent","junction","landuse","layer","leisure","lock","man_made","military","motorcar","name","natural","office","oneway","operator","place","population","power","power_source","public_transport","railway","ref","religion","route","service","shop","sport","surface","toll","tourism","tower:type","tracktype","tunnel","water","waterway","wetland","width","wood","z_order","way_area","way"
"1893",25341987,"DingoKG","6318104","4","55331495","2018-01-10T19:13:09Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unclassified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nakuru Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F0000040000009A999919B03A4F415C8FC2F504EA00C1295C8FA2A43A4F419A9999999DE600C17B14AEE79E3A4F4133333333CFE500C1E17A144E963A4F41000000003EE500C1"
"1894",25341982,"DingoKG","6318104","8","55341422","2018-01-11T04:25:29Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake View Drive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000015000000A4703D2A653B4F41EC51B81E7BE500C11F85EB91513B4F417B14AE47CBE400C1EC51B8BE453B4F41EC51B81E65E400C1F6285CAF393B4F415C8FC2F5FCE300C1AE47E11A2B3B4F41A4703D0A79E300C19A9999B9183B4F4114AE47E1D2E200C19A999939033B4F41F6285C8F58E200C19A999999FB3A4F41E17A14AE17E200C1E17A14AEF83A4F4185EB51B816E200C18FC2F528F13A4F41E17A14AE15E200C1713D0AD7DC3A4F41713D0AD73FE200C1713D0AF7C83A4F41713D0AD78DE200C1E17A140EB43A4F41CDCCCCCC68E300C1295C8FA2A43A4F413D0AD7A358E400C1E17A144E963A4F41000000003EE500C13D0AD703873A4F41EC51B81EFDE500C185EB51987A3A4F416666666660E600C13D0AD7436C3A4F417B14AE47A5E600C1000000C0613A4F418FC2F528BCE600C1295C8F22443A4F41713D0AD7C3E600C1A4703DAA293A4F41B81E85EBB5E600C1"
"1895",25341986,"DingoKG","6318104","4","55331433","2018-01-10T19:10:42Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unclassified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jipe Close",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000009000000D7A3707D3C3A4F413D0AD7A3DAE400C1EC51B81E4F3A4F413D0AD7A3DAE400C1D7A3709D643A4F413D0AD7A3DAE400C1713D0A376D3A4F4185EB51B8ACE400C1713D0A57753A4F416666666632E400C152B81EE57E3A4F41B81E85EB91E300C13D0AD703873A4F41AE47E17ADAE200C185EB51F8873A4F41E17A14AE41E200C152B81E05873A4F41F6285C8FCCE000C1"
"1896",25341984,"DingoKG","6318104","6","55331433","2018-01-10T19:10:42Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Naivasha St",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F00000800000085EB5118653A4F411F85EB51DAE000C152B81E05873A4F41F6285C8FCCE000C15C8FC2D58A3A4F41EC51B81ECBE000C1B81E858BA63A4F410AD7A370C3E000C15C8FC2D5B53A4F4100000000E2E000C1CDCCCC4CC13A4F413D0AD7A354E100C133333313C63A4F419A999999EDE100C1713D0AF7C83A4F41713D0AD78DE200C1"
"1897",24042648,"DingoKG","6318104","25","55349273","2018-01-11T11:25:52Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kyuna Rise",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F0000030000005C8FC2F54C3B4F418FC2F528A8FE00C18FC2F528493B4F41AE47E17AA80201C1EC51B8BE473B4F41713D0AD7450301C1"
"1898",25342014,"DingoKG","6318104","4","55331576","2018-01-10T19:15:37Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mugumo Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F00000C00000048E17AF4BE3B4F41E17A14AEEFFE00C1D7A3709DC63B4F41295C8FC2B5FA00C1E17A142EC53B4F41EC51B81E43FA00C1295C8FE2C03B4F415C8FC2F51CFA00C1D7A3703DB93B4F419A9999990DFA00C1713D0A174E3B4F4185EB51B864F900C17B14AE47F73A4F41B81E85EBDBF800C1EC51B8FEE73A4F41B81E85EBDBF800C1000000E0DF3A4F415C8FC2F518F900C17B14AE87DC3A4F413D0AD7A3A2F900C1295C8F02DD3A4F41F6285C8FA6FA00C1C3F5287CDD3A4F416666666662FE00C1"
"1899",242420465,"DingoKG","6318104","2","55349273","2018-01-11T11:25:52Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kyuna Crescent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000005000000B81E85ABC23B4F413D0AD7A3700101C15C8FC295C03B4F4148E17A14D20201C1C3F5285C9B3B4F41AE47E17AF80201C1EC51B8BE473B4F41713D0AD7450301C10AD7A390433B4F41295C8FC2490301C1"
"1900",24025252,"DingoKG","6318104","9","58450199","2018-04-26T16:52:35Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tertiary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kyuna Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,"0102000020110F00001B0000000AD7A3D0DA3D4F4148E17A14B00001C19A9999B9D13D4F41EC51B81E8F0001C15C8FC2D5AC3D4F41D7A3703D9CFF00C19A9999F9863D4F41713D0AD78DFE00C10AD7A310713D4F416666666604FE00C1000000E05B3D4F41EC51B81EC3FD00C1B81E85CB2A3D4F41C3F5285C73FD00C1000000601C3D4F417B14AE4759FD00C152B81E65D63C4F410AD7A370DFFC00C1295C8F42CB3C4F418FC2F528CCFC00C1A4703D6AC03C4F41713D0AD7D9FC00C15C8FC2959C3C4F418FC2F52854FD00C166666646553C4F411F85EB5178FE00C10AD7A310273C4F41E17A14AE35FF00C1AE47E17A133C4F417B14AE476BFF00C100000020EC3B4F41E17A14AE31FF00C100000020C53B4F413D0AD7A3F8FE00C148E17AF4BE3B4F41E17A14AEEFFE00C148E17A147B3B4F4152B81E858DFE00C15C8FC2F54C3B4F418FC2F528A8FE00C1CDCCCCAC0D3B4F41295C8FC25FFE00C1C3F5287CDD3A4F416666666662FE00C133333313C63A4F41295C8FC263FE00C100000000863A4F41C3F5285C67FE00C1713D0A97233A4F41D7A3703D8AFE00C1CDCCCCECE1394F4114AE47E196FE00C13D0AD7C3D7394F41B81E85EB9FFE00C1"
"1901",40056252,"DingoKG","6318104","10","58450199","2018-04-26T16:52:36Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tertiary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loresho Ridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,"0102000020110F000019000000AE47E15A0F3C4F41CDCCCCCCB2F700C1B81E856B003C4F4166666666D0F700C114AE4781DE3B4F410AD7A370B9F700C133333393C73B4F41666666664EF700C1CDCCCC4CAD3B4F41713D0AD759F600C133333353973B4F41EC51B81E93F500C1000000C0783B4F410AD7A37009F500C1CDCCCC0C523B4F41333333338FF400C18FC2F548423B4F41AE47E17A9EF400C1295C8F02283B4F419A999999DBF400C17B14AEC70C3B4F4148E17A1428F500C17B14AEE7E93A4F4148E17A147CF500C17B14AEE7BE3A4F4148E17A14FEF500C18FC2F568A93A4F41E17A14AE87F600C100000000923A4F41666666664EF700C1333333D36A3A4F4100000000AEF800C1B81E85AB543A4F41F6285C8F78F900C1295C8F023C3A4F41000000005AFA00C13D0AD7631E3A4F41F6285C8FA6FA00C1E17A14AEFC394F4185EB51B808FB00C1666666C6F5394F4114AE47E11CFB00C1E17A146EE0394F41AE47E17A10FC00C1295C8F42DE394F41333333334FFC00C152B81E05DD394F41A4703D0A73FC00C13D0AD7C3D7394F41B81E85EB9FFE00C1"
"1902",344295262,"okhi-ke","2831095","1","31009126","2015-05-11T14:50:10Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F00000200000048E17AD4653C4F41A4703D0A8D0201C13D0AD7A3543C4F41333333335B0601C1"
"1903",344295610,"okhi-ke","2831095","1","31009172","2015-05-11T14:52:16Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F0000020000008FC2F568963C4F411F85EB51FA0201C19A9999B9953C4F4185EB51B8620501C1"
"1904",344296075,"okhi-ke","2831095","1","31009308","2015-05-11T14:57:20Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shanzu Road",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000002000000E17A144E503C4F4166666666660201C166666646553C4F411F85EB5178FE00C1"
"1905",344299640,"okhi-ke","2831095","1","31009663","2015-05-11T15:13:25Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000002000000000000601C3D4F417B14AE4759FD00C152B81E651E3D4F413D0AD7A322FB00C1"
"1906",513617343,"ToffeHoff","7203","1","50916218","2017-08-07T12:27:37Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,"secondary",NA,NA,NA,NA,NA,NA,"yes",NA,NA,"construction",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Westlands Redhill Link Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gravel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"0102000020110F000004000000AE47E15A0F3C4F41CDCCCCCCB2F700C1D7A3705D153C4F413D0AD7A33EF700C18FC2F568233C4F41713D0AD73DF600C17B14AEC73D3C4F411F85EB519EF300C1"
"1907",36344837,"DingoKG","6318104","6","55331433","2018-01-10T19:10:43Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bogoria Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F0000030000009A999999FB3A4F41E17A14AE17E200C1295C8F620F3B4F4148E17A147CDE00C133333333123B4F415C8FC2F508DE00C1"
"1908",25342005,"DingoKG","6318104","4","55331536","2018-01-10T19:14:24Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hillview Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"0102000020110F000006000000F6285C8F013C4F418FC2F52826E900C19A999999FC3B4F41295C8FC21BE800C1713D0A37FA3B4F41B81E85EB95E600C19A999999FC3B4F411F85EB5160E400C185EB5178FF3B4F4148E17A148EE200C100000040013C4F4114AE47E17EDF00C1"
"1909",25341997,"DingoKG","6318104","6","55331517","2018-01-10T19:13:57Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elmentaita Close",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"0102000020110F000009000000D7A370DD6C3C4F41A4703D0A23E200C185EB51784A3C4F410000000060E000C1AE47E13A3A3C4F418FC2F528DEDF00C185EB51782D3C4F41EC51B81EA5DF00C1CDCCCC6C143C4F41E17A14AE79DF00C100000040013C4F4114AE47E17EDF00C15C8FC2D5EC3B4F4148E17A148ADF00C1AE47E13AC43B4F416666666682DF00C11F85EBF1893B4F41D7A3703DB0DF00C1"
"1910",553223200,"DingoKG","6318104","1","55456076","2018-01-15T09:39:11Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hill View Close",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000006000000713D0A17B73B4F415C8FC2F582F100C1F6285C4FD33B4F411F85EB51D4F000C148E17AB4F63B4F41EC51B81EEBEF00C1C3F5289C0D3C4F41F6285C8F6CEF00C1295C8FC22F3C4F413333333337EF00C17B14AE67593C4F41B81E85EB3DEF00C1"
"1911",183678858,"DingoKG","6318104","2","55330677","2018-01-10T18:43:14Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Farasi Lane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F00000B00000014AE47E1A9384F4185EB51B8AADB00C10AD7A31011394F41F6285C8F6ADD00C1EC51B89E2A394F4185EB51B88EDA00C1B81E85AB3B394F41F6285C8FDCD800C10AD7A33049394F415C8FC2F59CD700C1EC51B8FE50394F41EC51B81E47D700C1A4703DAA70394F410AD7A3702DD700C10AD7A33077394F41713D0AD727D700C1EC51B8FE7C394F418FC2F52838D700C17B14AEE782394F411F85EB5142D700C19A9999F986394F4185EB51B83AD700C1"
"1912",552188381,"DingoKG","6318104","1","55330707","2018-01-10T18:44:19Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"0102000020110F000005000000C3F528BC99394F417B14AE47A9D900C1D7A370FD8F394F410AD7A370E7D900C1EC51B87E89394F41E17A14AE17DA00C1F6285CEF80394F41EC51B81E3BDA00C1C3F528BC74394F415C8FC2F556DA00C1"
"1913",254811674,"DingoKG","6318104","5","57587324","2018-03-28T04:51:27Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unclassified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ngecha Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F00000D000000AE47E11A94384F41A4703D0A49D100C1EC51B83E97384F41B81E85EBFDD200C1E17A146E99384F418FC2F5282ED400C13D0AD7A3AC384F41D7A3703DE8D400C1E17A14EEC2384F413D0AD7A322D500C1CDCCCC2CE2384F4148E17A144CD600C19A999939F0384F418FC2F5284ED700C1EC51B8FEFB384F4152B81E854DD700C152B81EC507394F41295C8FC21BD700C1295C8F021B394F419A999999FDD500C1AE47E19A46394F413333333305D500C1B81E854B5D394F41F6285C8F26D500C185EB51D871394F41F6285C8F04D600C1"
"1914",573812139,"DingoKG","6318104","1","57587324","2018-03-28T04:51:26Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getathuru Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F000018000000AE47E11A94384F41A4703D0A49D100C15C8FC215CE384F4114AE47E104D200C18FC2F508EE384F41AE47E17A68D200C1CDCCCCCCFE384F41AE47E17A06D200C1A4703DCA28394F41B81E85EB19CF00C1C3F5287CD5394F4114AE47E15ECA00C1295C8F22EC394F41D7A3703DAAC900C1F6285C8F223A4F417B14AE4787C900C1C3F528FC3C3A4F417B14AE476BC900C1EC51B89E4F3A4F4185EB51B84CC900C19A9999795D3A4F41AE47E17A26C900C11F85EB316E3A4F41000000005CC900C1295C8FA28F3A4F41EC51B81E1BCA00C114AE4721A53A4F415C8FC2F548CA00C1AE47E13AC33A4F41F6285C8F50CA00C11F85EB31E43A4F41AE47E17AFCC900C15C8FC275093B4F419A99999963C900C152B81EA5253B4F41E17A14AE8DC800C152B81E65403B4F417B14AE47BFC700C1713D0A376F3B4F4114AE47E1F0C600C1C3F528BC993B4F415C8FC2F56EC600C15C8FC2B5BB3B4F41B81E85EB3DC600C1A4703D6ACB3B4F411F85EB51FCC500C133333373D13B4F4185EB51B8B0C500C1"
"1915",87650339,"DingoKG","6318104","3","55329553","2018-01-10T18:02:16Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kinanda Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F00000D00000014AE47410C394F410AD7A37065C000C10AD7A3F00A394F41E17A14AE97BF00C13D0AD7C310394F41B81E85EB0FBE00C152B81E051A394F417B14AE47FDBC00C185EB519834394F418FC2F528FCB900C1C3F5285C46394F41AE47E17AFAB700C18FC2F5E866394F4152B81E8535B400C19A99997977394F41A4703D0A49B300C152B81EE587394F41D7A3703D50B300C11F85EBB19D394F4185EB51B884B300C17B14AE87D5394F413D0AD7A3F2B300C1000000401B3A4F417B14AE4765B400C1713D0A97293A4F413D0AD7A3B2B400C1"
"1916",552193838,"DingoKG","6318104","2","55341407","2018-01-11T04:24:29Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baringo Drive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F0000180000000AD7A3B0BE3A4F419A99999997DC00C1713D0A57C33A4F41666666669CDC00C1C3F528FCC73A4F41CDCCCCCC9EDC00C15C8FC295CE3A4F419A999999A3DC00C1E17A14AED33A4F41B81E85EB9FDC00C1AE47E1DAD83A4F41B81E85EBA5DC00C17B14AEA7DD3A4F4185EB51B8AADC00C1333333F3E33A4F41EC51B81EB9DC00C185EB5198E83A4F411F85EB51DEDC00C152B81E45EF3A4F41B81E85EBFFDC00C1A4703D4AF43A4F4152B81E852DDD00C1295C8FA2FB3A4F41D7A3703D74DD00C1F6285C8FFE3A4F41A4703D0A85DD00C18FC2F5A8033B4F41295C8FC2A7DD00C1666666A6093B4F41713D0AD7D7DD00C1000000E00F3B4F41713D0AD7F5DD00C133333333123B4F415C8FC2F508DE00C1B81E85AB1A3B4F41F6285C8F48DE00C1A4703DCA1B3B4F41E17A14AE61DE00C1EC51B89E1C3B4F41C3F5285C77DE00C152B81E85203B4F415C8FC2F598DE00C1F6285C4F283B4F4114AE47E1C8DE00C18FC2F568303B4F413333333307DF00C1E17A14CE323B4F413333333313DF00C1"
"1917",24024918,"DingoKG","6318104","14","55330024","2018-01-10T18:19:40Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kitisuru Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,"0102000020110F00003100000048E17AF45A374F418FC2F5287CB500C185EB51F87F374F41A4703D0AE7B600C19A999959B7374F41295C8FC243BA00C114AE470195384F41B81E85EB23C700C100000000A5384F41B81E85EB13C800C152B81E65B5384F41B81E85EBA3C800C17B14AEC70A394F41713D0AD773CA00C17B14AEC71B394F41F6285C8F80CA00C1000000C09E394F41D7A3703DFAC800C1000000C0AA394F4185EB51B810C900C17B14AEC7B6394F4185EB51B86EC900C1C3F5287CD5394F4114AE47E15ECA00C1000000E02C3A4F41B81E85EBD9CC00C19A999979323A4F419A999999E9CC00C1AE47E1FABD3A4F416666666686CE00C13D0AD763203B4F418FC2F528CCCF00C185EB5178593B4F41A4703D0A89D000C1F6285CEF7F3B4F41AE47E17A08D100C1B81E85AB993B4F4185EB51B856D100C17B14AEA7C03B4F417B14AE47CDD100C1B81E858BF33B4F410000000068D200C1B81E85ABFD3B4F4148E17A1494D200C18FC2F5A8313C4F41D7A3703D76D300C1E17A148E3F3C4F413D0AD7A3B2D300C148E17AB4503C4F41EC51B81EFDD300C1D7A3703D903C4F410000000018D500C1C3F5287CD03C4F41333333333DD600C19A9999B9FD3C4F41E17A14AE0BD700C114AE4761243D4F418FC2F528BCD700C1333333532F3D4F418FC2F528EED700C17B14AE27B23D4F41EC51B81EFBD900C114AE47A1C93D4F417B14AE4759DA00C1E17A140E213E4F4100000000A2DB00C1C3F528BC323E4F411F85EB511CDC00C1D7A3703D3D3E4F418FC2F5289EDC00C1D7A3707D4D3E4F415C8FC2F5B8DD00C17B14AE07623E4F41C3F5285C09DF00C1B81E85CB713E4F410AD7A3705DDF00C100000040883E4F4133333333B9DF00C1666666E6AF3E4F41295C8FC2ADE000C1B81E856BDA3E4F418FC2F528D0E100C1EC51B8FEF83E4F41295C8FC2DBE200C1F6285C0F0D3F4F413D0AD7A374E300C1CDCCCC4C1D3F4F41D7A3703DFEE300C1295C8FE2303F4F411F85EB51A6E400C1F6285CEF3D3F4F41295C8FC2F5E400C10AD7A3D0493F4F419A999999F3E400C1C3F528FC553F4F4185EB51B8D4E400C1A4703DEA653F4F4133333333EBE400C1"
